dataset,row_index,source_id,speaker_id,source_label,unified_style,target_e2v,predicted,score,direct_evaluable,direct_match,labels_json,scores_json
CREMA-D,1870,1024_DFA_HAP_XX.wav,1024,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 0.999999, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,1952,1025_DFA_HAP_XX.wav,1025,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,2034,1026_DFA_HAP_XX.wav,1026,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,2116,1027_DFA_HAP_XX.wav,1027,happy,happy,happy,happy,0.6713,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.241348, 0.019998, 0.059719, 0.671285, 2.2e-05, 0.000786, 0.000205, 0.006635, 2e-06]"
CREMA-D,2198,1028_DFA_HAP_XX.wav,1028,happy,happy,happy,happy,0.9384,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000232, 0.017047, 0.039066, 0.938424, 0.000325, 0.001429, 0.000146, 0.001143, 0.002187]"
CREMA-D,2280,1029_DFA_HAP_XX.wav,1029,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,2362,1030_DFA_HAP_XX.wav,1030,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,2444,1031_DFA_HAP_XX.wav,1031,happy,happy,happy,neutral,0.8227,1,0,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000786, 0.016091, 0.104501, 0.014569, 0.822705, 0.001621, 0.028369, 0.008781, 0.002577]"
CREMA-D,2526,1032_DFA_HAP_XX.wav,1032,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,2608,1033_DFA_HAP_XX.wav,1033,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,2690,1034_DFA_HAP_XX.wav,1034,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 0.999999, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,2772,1035_DFA_HAP_XX.wav,1035,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,2854,1036_DFA_HAP_XX.wav,1036,happy,happy,happy,happy,0.9901,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000136, 0.000349, 0.008602, 0.990103, 1e-06, 0.0002, 0.000537, 7.2e-05, 0.0]"
CREMA-D,2936,1037_DFA_HAP_XX.wav,1037,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,3018,1038_DFA_HAP_XX.wav,1038,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,3100,1039_DFA_HAP_XX.wav,1039,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,3182,1040_DFA_HAP_XX.wav,1040,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,3264,1041_DFA_HAP_XX.wav,1041,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,3346,1042_DFA_HAP_XX.wav,1042,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,3428,1043_DFA_HAP_XX.wav,1043,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,3510,1044_DFA_HAP_XX.wav,1044,happy,happy,happy,disgusted,1.0000,1,0,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[5e-06, 0.999969, 2e-06, 2e-05, 0.0, 1e-06, 1e-06, 2e-06, 0.0]"
CREMA-D,3592,1045_DFA_HAP_XX.wav,1045,happy,happy,happy,happy,0.9697,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1e-06, 1.9e-05, 0.030181, 0.969729, 1e-06, 1.3e-05, 4.1e-05, 1.5e-05, 0.0]"
CREMA-D,3674,1046_DFA_HAP_XX.wav,1046,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1e-06, 1e-06, 0.999996, 1e-06, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,3756,1047_DFA_HAP_XX.wav,1047,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,3838,1048_DFA_HAP_XX.wav,1048,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,3920,1049_DFA_HAP_XX.wav,1049,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,4002,1050_DFA_HAP_XX.wav,1050,happy,happy,happy,happy,0.9989,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[5.4e-05, 0.000334, 1e-05, 0.998888, 0.0, 0.0, 6e-06, 0.000708, 0.0]"
CREMA-D,4084,1051_DFA_HAP_XX.wav,1051,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,4166,1052_DFA_HAP_XX.wav,1052,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,4248,1053_DFA_HAP_XX.wav,1053,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,4330,1054_DFA_HAP_XX.wav,1054,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,4412,1055_DFA_HAP_XX.wav,1055,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,4494,1056_DFA_HAP_XX.wav,1056,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,4576,1057_DFA_HAP_XX.wav,1057,happy,happy,happy,happy,0.8483,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[7e-06, 0.000101, 0.150176, 0.848286, 2.1e-05, 0.000371, 0.000997, 4.1e-05, 1e-06]"
CREMA-D,4658,1058_DFA_HAP_XX.wav,1058,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,4740,1059_DFA_HAP_XX.wav,1059,happy,happy,happy,happy,0.9735,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.010214, 5.3e-05, 0.014664, 0.97352, 4e-06, 6e-06, 1.2e-05, 0.001527, 0.0]"
CREMA-D,4822,1060_DFA_HAP_XX.wav,1060,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,4904,1061_DFA_HAP_XX.wav,1061,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,4986,1062_DFA_HAP_XX.wav,1062,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,5068,1063_DFA_HAP_XX.wav,1063,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,5150,1064_DFA_HAP_XX.wav,1064,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 0.999998, 0.0, 0.0, 1e-06, 0.0, 0.0]"
CREMA-D,5232,1065_DFA_HAP_XX.wav,1065,happy,happy,happy,happy,0.9998,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[6e-06, 1.6e-05, 7e-06, 0.999831, 0.000126, 4e-06, 5e-06, 4e-06, 0.0]"
CREMA-D,5314,1066_DFA_HAP_XX.wav,1066,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,5396,1067_DFA_HAP_XX.wav,1067,happy,happy,happy,happy,0.9993,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1e-06, 1e-06, 0.000541, 0.999331, 0.0, 0.0, 1e-06, 0.000125, 0.0]"
CREMA-D,5478,1068_DFA_HAP_XX.wav,1068,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,5560,1069_DFA_HAP_XX.wav,1069,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,5642,1070_DFA_HAP_XX.wav,1070,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,5724,1071_DFA_HAP_XX.wav,1071,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 3e-06, 0.999997, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,5806,1072_DFA_HAP_XX.wav,1072,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 1e-06, 0.0, 0.999998, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,5888,1073_DFA_HAP_XX.wav,1073,happy,happy,happy,sad,0.9956,1,0,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.000442, 0.002782, 0.001111, 1e-06, 7.7e-05, 0.995586, 1e-06, 0.0]"
CREMA-D,5970,1074_DFA_HAP_XX.wav,1074,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,6052,1075_DFA_HAP_XX.wav,1075,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,6134,1076_DFA_HAP_XX.wav,1076,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,6215,1077_DFA_HAP_XX.wav,1077,happy,happy,happy,happy,0.9963,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[4e-06, 2.6e-05, 9.9e-05, 0.996289, 0.003388, 8e-06, 0.000168, 2e-05, 0.0]"
CREMA-D,6297,1078_DFA_HAP_XX.wav,1078,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,6379,1079_DFA_HAP_XX.wav,1079,happy,happy,happy,happy,0.9749,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[7e-06, 0.025029, 2.3e-05, 0.974919, 0.0, 2e-06, 1e-06, 2e-05, 0.0]"
CREMA-D,6461,1080_DFA_HAP_XX.wav,1080,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,6543,1081_DFA_HAP_XX.wav,1081,happy,happy,happy,happy,0.9660,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.003367, 0.000159, 0.022897, 0.965989, 0.005704, 0.000276, 0.000145, 0.001441, 2.2e-05]"
CREMA-D,6625,1082_DFA_HAP_XX.wav,1082,happy,happy,happy,happy,0.9995,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.000413, 3.3e-05, 1e-06, 0.999545, 0.0, 0.0, 0.0, 7e-06, 0.0]"
CREMA-D,6707,1083_DFA_HAP_XX.wav,1083,happy,happy,happy,sad,0.9830,1,0,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1.8e-05, 0.001747, 0.00619, 0.001807, 0.006473, 0.000605, 0.98303, 0.000119, 1.1e-05]"
CREMA-D,6789,1084_DFA_HAP_XX.wav,1084,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,6871,1085_DFA_HAP_XX.wav,1085,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,6953,1086_DFA_HAP_XX.wav,1086,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,7035,1087_DFA_HAP_XX.wav,1087,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,7117,1088_DFA_HAP_XX.wav,1088,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,7199,1089_DFA_HAP_XX.wav,1089,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,7281,1090_DFA_HAP_XX.wav,1090,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,7363,1091_DFA_HAP_XX.wav,1091,happy,happy,happy,happy,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,4,1001_DFA_NEU_XX.wav,1001,neutral,neutral,neutral,neutral,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,86,1002_DFA_NEU_XX.wav,1002,neutral,neutral,neutral,neutral,0.9695,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[6e-06, 3.2e-05, 0.002635, 1.5e-05, 0.969516, 6e-06, 0.027774, 1.6e-05, 0.0]"
CREMA-D,167,1003_DFA_NEU_XX.wav,1003,neutral,neutral,neutral,neutral,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,249,1004_DFA_NEU_XX.wav,1004,neutral,neutral,neutral,neutral,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,331,1005_DFA_NEU_XX.wav,1005,neutral,neutral,neutral,neutral,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,413,1006_DFA_NEU_XX.wav,1006,neutral,neutral,neutral,neutral,0.9981,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[9e-06, 1.9e-05, 6e-06, 0.0, 0.998128, 0.0, 0.001836, 2e-06, 0.0]"
CREMA-D,495,1007_DFA_NEU_XX.wav,1007,neutral,neutral,neutral,neutral,0.9995,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[3e-06, 1.5e-05, 2.2e-05, 1.5e-05, 0.999502, 1e-06, 0.000439, 3e-06, 0.0]"
CREMA-D,577,1008_DFA_NEU_XX.wav,1008,neutral,neutral,neutral,neutral,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,653,1009_DFA_NEU_XX.wav,1009,neutral,neutral,neutral,neutral,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,729,1010_DFA_NEU_XX.wav,1010,neutral,neutral,neutral,neutral,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,811,1011_DFA_NEU_XX.wav,1011,neutral,neutral,neutral,neutral,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 0.0, 0.999999, 0.0, 1e-06, 0.0, 0.0]"
CREMA-D,893,1012_DFA_NEU_XX.wav,1012,neutral,neutral,neutral,neutral,0.9997,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[2.3e-05, 0.000275, 1e-06, 1e-06, 0.999684, 0.0, 1.4e-05, 2e-06, 0.0]"
CREMA-D,975,1013_DFA_NEU_XX.wav,1013,neutral,neutral,neutral,neutral,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 0.0, 0.999999, 0.0, 1e-06, 0.0, 0.0]"
CREMA-D,1057,1014_DFA_NEU_XX.wav,1014,neutral,neutral,neutral,neutral,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,1139,1015_DFA_NEU_XX.wav,1015,neutral,neutral,neutral,neutral,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
CREMA-D,1221,1016_DFA_NEU_XX.wav,1016,neutral,neutral,neutral,neutral,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[1e-06, 1e-06, 1e-05, 1e-06, 0.999979, 0.0, 7e-06, 1e-06, 0.0]"
CREMA-D,1303,1017_DFA_NEU_XX.wav,1017,neutral,neutral,neutral,neutral,1.0000,1,1,"[""angry"", ""disgusted"", ""fearful"", ""happy"", ""neutral"", ""other"", ""sad"", ""surprised"", ""<unk>""]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
